time,x,y,ref_x,ref_y,err_y,phi_cmd
3266.2399,87.4245,2.1952,87.4000,2.2977,-0.1053,0.0177
3266.2799,87.5238,2.2159,87.6000,2.3364,-0.1038,0.0104
3266.2999,87.5735,2.2263,87.6000,2.3364,-0.1030,0.0170
3266.3399,87.6728,2.2471,87.6000,2.3364,-0.1015,0.0096
3266.3599,87.7224,2.2575,87.8000,2.3752,-0.1007,0.0162
3266.3999,87.8217,2.2783,87.8000,2.3752,-0.0992,0.0091
3266.4199,87.8713,2.2888,87.8000,2.3752,-0.0984,0.0157
3266.4599,87.9706,2.3096,88.0000,2.4141,-0.0969,0.0085
3266.4999,88.0202,2.3201,88.0000,2.4141,-0.0961,0.0152
3266.5199,88.1194,2.3410,88.2000,2.4530,-0.0945,0.0075
3266.5399,88.1691,2.3514,88.2000,2.4530,-0.0938,0.0152
3266.5799,88.2683,2.3722,88.2000,2.4530,-0.0923,0.0077
3266.5999,88.3179,2.3827,88.4000,2.4920,-0.0915,0.0142
3266.6399,88.4172,2.4036,88.4000,2.4920,-0.0900,0.0070
3266.6599,88.4668,2.4141,88.4000,2.4920,-0.0892,0.0136
3266.6999,88.5660,2.4351,88.6000,2.5310,-0.0877,0.0062
3266.7199,88.6156,2.4455,88.6000,2.5310,-0.0869,0.0131
3266.7599,88.7148,2.4665,88.6000,2.5310,-0.0853,0.0056
3266.7799,88.7644,2.4770,88.8000,2.5701,-0.0845,0.0126
3266.8199,88.8637,2.4980,88.8000,2.5701,-0.0830,0.0051
3266.8399,88.9133,2.5085,88.8000,2.5701,-0.0822,0.0120
3266.8799,89.0125,2.5296,89.0000,2.6093,-0.0806,0.0045
3266.8999,89.0621,2.5401,89.0000,2.6093,-0.0798,0.0114
3266.9399,89.1614,2.5611,89.2000,2.6484,-0.0782,0.0040
3266.9599,89.2110,2.5717,89.2000,2.6484,-0.0774,0.0110
3266.9999,89.3103,2.5927,89.2000,2.6484,-0.0758,0.0033
3267.0199,89.3599,2.6032,89.4000,2.6876,-0.0751,0.0104
3267.0599,89.4592,2.6243,89.4000,2.6876,-0.0735,0.0029
3267.0799,89.5088,2.6349,89.4000,2.6876,-0.0727,0.0098
3267.1199,89.6081,2.6559,89.6000,2.7268,-0.0711,0.0023
3267.1399,89.6578,2.6665,89.6000,2.7268,-0.0703,0.0093
3267.1799,89.7571,2.6876,89.8000,2.7660,-0.0687,0.0018
3267.1999,89.8068,2.6981,89.8000,2.7660,-0.0679,0.0088
3267.2399,89.9061,2.7192,89.8000,2.7660,-0.0663,0.0012
3267.2599,89.9558,2.7298,90.0000,2.8052,-0.0655,0.0083
3267.2999,90.0552,2.7509,90.0000,2.8052,-0.0639,0.0007
3267.3199,90.1049,2.7614,90.0000,2.8052,-0.0631,0.0077
3267.3599,90.2043,2.7825,90.2000,2.8444,-0.0615,0.0002
3267.3799,90.2540,2.7931,90.2000,2.8444,-0.0607,0.0072
3267.3999,90.3036,2.8036,90.2000,2.8444,-0.0599,0.0066
3267.4399,90.4031,2.8247,90.4000,2.8835,-0.0583,-0.0002
3267.4599,90.4528,2.8353,90.4000,2.8835,-0.0575,0.0064
3267.4999,90.5522,2.8564,90.6000,2.9227,-0.0559,-0.0012
3267.5199,90.6019,2.8669,90.6000,2.9227,-0.0551,0.0059
3267.5599,90.7013,2.8880,90.6000,2.9227,-0.0535,-0.0017
3267.5799,90.7510,2.8985,90.8000,2.9618,-0.0527,0.0053
3267.6199,90.8505,2.9196,90.8000,2.9618,-0.0511,-0.0023
3267.6399,90.9002,2.9301,90.8000,2.9618,-0.0503,0.0049
3267.6799,90.9996,2.9512,91.0000,3.0009,-0.0487,-0.0028
3267.6999,91.0493,2.9617,91.0000,3.0009,-0.0479,0.0043
3267.7399,91.1488,2.9828,91.2000,3.0399,-0.0463,-0.0033
3267.7599,91.1985,2.9933,91.2000,3.0399,-0.0454,0.0037
3267.7999,91.2979,3.0143,91.2000,3.0399,-0.0438,-0.0039
3267.8199,91.3477,3.0248,91.4000,3.0789,-0.0430,0.0032
3267.8599,91.4471,3.0459,91.4000,3.0789,-0.0414,-0.0044
3267.8799,91.4968,3.0563,91.4000,3.0789,-0.0406,0.0028
3267.9199,91.5963,3.0773,91.6000,3.1178,-0.0390,-0.0051
3267.9399,91.6460,3.0878,91.6000,3.1178,-0.0382,0.0021
3267.9799,91.7454,3.1088,91.8000,3.1566,-0.0366,-0.0055
3267.9999,91.7951,3.1193,91.8000,3.1566,-0.0358,0.0015
3268.0199,91.8448,3.1298,91.8000,3.1566,-0.0349,0.0010
3268.0599,91.9442,3.1506,92.0000,3.1954,-0.0333,-0.0059
3268.0799,91.9939,3.1611,92.0000,3.1954,-0.0325,0.0007
3268.1199,92.0932,3.1820,92.0000,3.1954,-0.0308,-0.0071
3268.1399,92.1429,3.1924,92.2000,3.2341,-0.0301,0.0007
3268.1799,92.2423,3.2132,92.2000,3.2341,-0.0285,-0.0073
3268.1999,92.2920,3.2236,92.2000,3.2341,-0.0277,0.0005
3268.2399,92.3914,3.2443,92.4000,3.2726,-0.0262,-0.0073
3268.2799,92.4411,3.2547,92.4000,3.2726,-0.0254,-0.0006
3268.2999,92.5404,3.2755,92.6000,3.3111,-0.0237,-0.0084
3268.3199,92.5901,3.2858,92.6000,3.3111,-0.0230,-0.0007
3268.3599,92.6894,3.3065,92.6000,3.3111,-0.0214,-0.0086
3268.3999,92.7391,3.3168,92.8000,3.3495,-0.0207,-0.0010
3268.4199,92.8385,3.3374,92.8000,3.3495,-0.0191,-0.0088
3268.4599,92.8881,3.3477,92.8000,3.3495,-0.0183,-0.0020
3268.4799,92.9874,3.3684,93.0000,3.3877,-0.0167,-0.0100
3268.5199,93.0371,3.3786,93.0000,3.3877,-0.0159,-0.0022
3268.5399,93.1364,3.3992,93.2000,3.4259,-0.0144,-0.0101
3268.5799,93.1861,3.4094,93.2000,3.4259,-0.0136,-0.0026
3268.5999,93.2854,3.4299,93.2000,3.4259,-0.0121,-0.0103
3268.6199,93.3351,3.4400,93.4000,3.4639,-0.0113,-0.0031
3268.6599,93.4344,3.4604,93.4000,3.4639,-0.0098,-0.0107
3268.6799,93.4841,3.4707,93.4000,3.4639,-0.0090,-0.0040
3268.7199,93.5835,3.4911,93.6000,3.5017,-0.0074,-0.0118
3268.7399,93.6331,3.5013,93.6000,3.5017,-0.0066,-0.0047
3268.7799,93.7325,3.5216,93.8000,3.5395,-0.0050,-0.0123
3268.7999,93.7821,3.5318,93.8000,3.5395,-0.0042,-0.0054
3268.8399,93.8815,3.5521,93.8000,3.5395,-0.0026,-0.0128
3268.8599,93.9312,3.5623,94.0000,3.5770,-0.0018,-0.0059
3268.8999,94.0306,3.5826,94.0000,3.5770,-0.0002,-0.0135
3268.9199,94.0803,3.5927,94.0000,3.5770,0.0006,-0.0062
3268.9599,94.1299,3.6028,94.2000,3.6144,0.0014,-0.0070
3268.9799,94.2294,3.6230,94.2000,3.6144,0.0030,-0.0139
3269.0199,94.3288,3.6432,94.4000,3.6517,0.0047,-0.0151
3269.0399,94.3785,3.6533,94.4000,3.6517,0.0055,-0.0074
3269.0599,94.4283,3.6633,94.4000,3.6517,0.0063,-0.0074
3269.0999,94.5278,3.6833,94.6000,3.6887,0.0078,-0.0142
3269.1199,94.5775,3.6933,94.6000,3.6887,0.0086,-0.0081
3269.1599,94.6770,3.7133,94.6000,3.6887,0.0102,-0.0156
3269.1999,94.7268,3.7233,94.8000,3.7256,0.0110,-0.0086
3269.2199,94.8263,3.7433,94.8000,3.7256,0.0126,-0.0164
3269.2599,94.9259,3.7631,95.0000,3.7623,0.0141,-0.0161
3269.2799,94.9757,3.7730,95.0000,3.7623,0.0149,-0.0092
3269.3199,95.0753,3.7927,95.0000,3.7623,0.0164,-0.0156
3269.3399,95.1251,3.8026,95.2000,3.7988,0.0171,-0.0096
3269.3799,95.2248,3.8223,95.2000,3.7988,0.0187,-0.0171
3269.3999,95.2746,3.8321,95.2000,3.7988,0.0194,-0.0102
3269.4399,95.3743,3.8518,95.4000,3.8351,0.0210,-0.0179
3269.4599,95.4241,3.8616,95.4000,3.8351,0.0218,-0.0109
3269.4999,95.5238,3.8812,95.6000,3.8712,0.0234,-0.0184
3269.5199,95.5737,3.8910,95.6000,3.8712,0.0242,-0.0117
3269.5599,95.6734,3.9105,95.6000,3.8712,0.0258,-0.0190
3269.5799,95.7233,3.9203,95.8000,3.9070,0.0266,-0.0121
3269.6199,95.8230,3.9397,95.8000,3.9070,0.0282,-0.0197
3269.6399,95.8729,3.9495,95.8000,3.9070,0.0290,-0.0126
3269.6799,95.9727,3.9688,96.0000,3.9427,0.0305,-0.0202
3269.6999,96.0226,3.9785,96.0000,3.9427,0.0313,-0.0132
3269.7399,96.1224,3.9978,96.2000,3.9781,0.0329,-0.0205
3269.7599,96.1723,4.0074,96.2000,3.9781,0.0337,-0.0139
3269.7999,96.2721,4.0266,96.2000,3.9781,0.0353,-0.0210
3269.8199,96.3220,4.0362,96.4000,4.0132,0.0361,-0.0143
3269.8599,96.4218,4.0553,96.4000,4.0132,0.0377,-0.0218
3269.8799,96.4717,4.0649,96.4000,4.0132,0.0385,-0.0146
3269.8999,96.5216,4.0744,96.6000,4.0481,0.0393,-0.0152
3269.9399,96.6215,4.0934,96.6000,4.0481,0.0409,-0.0223
3269.9599,96.6714,4.1029,96.6000,4.0481,0.0417,-0.0156
3269.9999,96.7712,4.1218,96.8000,4.0828,0.0433,-0.0232
3270.0199,96.8212,4.1312,96.8000,4.0828,0.0441,-0.0161
3270.0599,96.9210,4.1500,97.0000,4.1172,0.0457,-0.0234
3270.0799,96.9710,4.1594,97.0000,4.1172,0.0465,-0.0168
3270.1199,97.0708,4.1781,97.0000,4.1172,0.0480,-0.0238
3270.1399,97.1207,4.1874,97.2000,4.1513,0.0488,-0.0172
3270.1799,97.2206,4.2060,97.2000,4.1513,0.0504,-0.0246
3270.2199,97.2705,4.2152,97.2000,4.1513,0.0511,-0.0170
3270.2399,97.3704,4.2336,97.4000,4.1852,0.0527,-0.0248
3270.2599,97.4203,4.2428,97.4000,4.1852,0.0534,-0.0174
3270.2999,97.5202,4.2611,97.6000,4.2188,0.0549,-0.0246
3270.3199,97.5701,4.2702,97.6000,4.2188,0.0556,-0.0185
3270.3599,97.6700,4.2884,97.6000,4.2188,0.0572,-0.0257
3270.3799,97.7199,4.2975,97.8000,4.2521,0.0579,-0.0189
3270.4199,97.8197,4.3156,97.8000,4.2521,0.0594,-0.0262
3270.4399,97.8697,4.3246,97.8000,4.2521,0.0601,-0.0188
3270.4799,97.9696,4.3425,98.0000,4.2851,0.0616,-0.0265
3270.4999,98.0195,4.3515,98.0000,4.2851,0.0624,-0.0200
3270.5399,98.1194,4.3694,98.2000,4.3178,0.0639,-0.0270
3270.5599,98.1693,4.3783,98.2000,4.3178,0.0647,-0.0209
3270.5999,98.2692,4.3961,98.2000,4.3178,0.0662,-0.0276
3270.6199,98.3191,4.4050,98.4000,4.3502,0.0670,-0.0212
3270.6599,98.4190,4.4227,98.4000,4.3502,0.0685,-0.0286
3270.6999,98.4689,4.4315,98.4000,4.3502,0.0693,-0.0215
3270.7199,98.5688,4.4490,98.6000,4.3823,0.0708,-0.0290
3270.7599,98.6188,4.4577,98.6000,4.3823,0.0715,-0.0218
3270.7799,98.7187,4.4751,98.8000,4.4141,0.0730,-0.0288
3270.8199,98.7687,4.4838,98.8000,4.4141,0.0738,-0.0228
3270.8399,98.8686,4.5011,98.8000,4.4141,0.0752,-0.0295
3270.8599,98.9186,4.5097,99.0000,4.4455,0.0760,-0.0232
3270.8999,99.0185,4.5269,99.0000,4.4455,0.0775,-0.0304
3270.9199,99.0685,4.5354,99.0000,4.4455,0.0783,-0.0236
3270.9599,99.1684,4.5525,99.2000,4.4766,0.0798,-0.0309
3270.9799,99.2184,4.5610,99.2000,4.4766,0.0805,-0.0243
3271.0199,99.3184,4.5779,99.4000,4.5074,0.0820,-0.0311
3271.0399,99.3684,4.5863,99.4000,4.5074,0.0828,-0.0250
3271.0799,99.4685,4.6031,99.4000,4.5074,0.0843,-0.0315
3271.0999,99.5185,4.6115,99.6000,4.5378,0.0850,-0.0253
3271.1399,99.6185,4.6282,99.6000,4.5378,0.0865,-0.0323
3271.1599,99.6686,4.6365,99.6000,4.5378,0.0872,-0.0256
3271.1999,99.7687,4.6530,99.8000,4.5679,0.0887,-0.0328
3271.2199,99.8188,4.6612,99.8000,4.5679,0.0895,-0.0263
3271.2599,99.9190,4.6776,100.0000,4.5977,0.0909,-0.0329
3271.2799,99.9691,4.6858,100.0000,4.5977,0.0917,-0.0269
3271.3199,100.0693,4.7020,100.0000,4.5977,0.0931,-0.0333
3271.3599,100.1194,4.7101,100.2000,4.6270,0.0939,-0.0273
3271.3799,100.2196,4.7262,100.2000,4.6270,0.0953,-0.0342
3271.4199,100.3199,4.7422,100.4000,4.6560,0.0967,-0.0339
3271.4399,100.3701,4.7501,100.4000,4.6560,0.0974,-0.0277
3271.4799,100.4704,4.7659,100.4000,4.6560,0.0987,-0.0333
3271.4999,100.5206,4.7738,100.6000,4.6847,0.0994,-0.0283
3271.5399,100.6210,4.7895,100.6000,4.6847,0.1008,-0.0349
3271.5599,100.6711,4.7973,100.6000,4.6847,0.1015,-0.0286
3271.5999,100.7715,4.8128,100.8000,4.7129,0.1029,-0.0356
3271.6199,100.8218,4.8206,100.8000,4.7129,0.1036,-0.0293
3271.6599,100.8720,4.8283,100.8000,4.7129,0.1043,-0.0294
3271.6799,100.9724,4.8437,101.0000,4.7408,0.1057,-0.0363
3271.6999,101.0227,4.8514,101.0000,4.7408,0.1064,-0.0301
3271.7399,101.1231,4.8666,101.2000,4.7683,0.1078,-0.0365
3271.7599,101.1734,4.8742,101.2000,4.7683,0.1085,-0.0307
3271.7999,101.2739,4.8892,101.2000,4.7683,0.1099,-0.0366
3271.8199,101.3242,4.8968,101.4000,4.7954,0.1106,-0.0312
3271.8599,101.4247,4.9117,101.4000,4.7954,0.1120,-0.0375
3271.8799,101.4750,4.9191,101.4000,4.7954,0.1126,-0.0312
3271.9199,101.5755,4.9338,101.6000,4.8221,0.1140,-0.0381
3271.9399,101.6258,4.9412,101.6000,4.8221,0.1147,-0.0319
3271.9799,101.7264,4.9558,101.8000,4.8484,0.1160,-0.0382
3271.9999,101.7767,4.9631,101.8000,4.8484,0.1168,-0.0327
3272.0399,101.8270,4.9703,101.8000,4.8484,0.1174,-0.0326
3272.0599,101.9276,4.9847,102.0000,4.8742,0.1188,-0.0386
3272.0799,101.9778,4.9918,102.0000,4.8742,0.1195,-0.0333
3272.1199,102.0784,5.0060,102.0000,4.8742,0.1208,-0.0389
3272.1399,102.1288,5.0131,102.2000,4.8997,0.1215,-0.0338
3272.1799,102.2294,5.0272,102.2000,4.8997,0.1228,-0.0397
3272.1999,102.2797,5.0342,102.2000,4.8997,0.1234,-0.0337
3272.2399,102.3803,5.0480,102.4000,4.9247,0.1248,-0.0405
3272.2599,102.4306,5.0549,102.4000,4.9247,0.1254,-0.0344
3272.2999,102.4809,5.0618,102.4000,4.9247,0.1261,-0.0344
3272.3199,102.5815,5.0755,102.6000,4.9494,0.1274,-0.0410
3272.3399,102.6318,5.0823,102.6000,4.9494,0.1281,-0.0351
3272.3799,102.7324,5.0957,102.8000,4.9735,0.1294,-0.0411
3272.3999,102.7828,5.1024,102.8000,4.9735,0.1300,-0.0353
3272.4399,102.8834,5.1157,102.8000,4.9735,0.1312,-0.0407
3272.4599,102.9337,5.1222,103.0000,4.9973,0.1318,-0.0357
3272.4999,103.0343,5.1353,103.0000,4.9973,0.1331,-0.0414
3272.5399,103.0847,5.1418,103.2000,5.0206,0.1336,-0.0353
3272.5599,103.1853,5.1547,103.2000,5.0206,0.1349,-0.0421
3272.5799,103.2356,5.1611,103.2000,5.0206,0.1354,-0.0358
3272.5999,103.2859,5.1675,103.4000,5.0435,0.1360,-0.0362
3272.6399,103.3866,5.1801,103.4000,5.0435,0.1373,-0.0424
3272.6599,103.4369,5.1864,103.4000,5.0435,0.1379,-0.0368
3272.6999,103.5376,5.1989,103.6000,5.0659,0.1391,-0.0427
3272.7199,103.5879,5.2052,103.6000,5.0659,0.1398,-0.0375
